"Date","Close","n","USDJPY","USDCHF","NZDUSD","XAUUSD","AUDUSD","GBPUSD","USDSEK","USDCAD","post.y"
2012-12-03,1.30528,10,82.236,0.92553,0.82086,1715.813,1.04201,1.60904,6.62968,0.99501,"FTSE edges up after upbeat China data<br>Euro surges to six-week high vs dollar; outlook cautious<br>Euro climbs to 6-week high vs dollar; Spain asks for help<br>Shares slip after U.S. data, oil mixed on China<br>France on track for 0.8 percent 2013 growth target - minister<br>Euro soars to six-week high vs dollar but outlook cautious<br>Sterling hits one-month high vs dollar, outlook clouded<br>European shares end off 17-mth high on U.S. data<br>Chinese factories grow again, but US sector shrinks<br>Gilts fall on Spain aid, Greek buyback"
2012-12-04,1.30939,8,81.896,0.92638,0.82373,1697.231,1.04713,1.6101,6.59229,0.99272,"Euro touches near 7-week high vs dollar on Greece optimism<br>Fiscal cliff pressures stocks; euro near 7-week high<br>China, South Korea agree to boost yuan, won use in trade<br>Sterling hits one-month high versus dollar<br>European shares rise as banks buoy bourses<br>Sterling hits 1-month high vs dollar, caution on UK outlook<br>Gilts lag on UK debt worries before budget update<br>Domestic growth caps shares ahead of budget statement"
2012-12-05,1.30673,7,82.464,0.92626,0.82871,1693.723,1.04551,1.60958,6.59457,0.99159,"Pound vulnerable as traders brace for gloomy budget report<br>European shares dip briefly on U.S. budget jitters<br>Gilts underperform Bunds after bleak fiscal update<br>Miners, Tesco help push FTSE up 0.4 pct<br>Euro zone downturn eases; U.S. services perk up<br>Euro down from 7-week high after Spain auction, weak data<br>Wall Street rallies on fiscal hopes; Spain hits euro"
2012-12-06,1.2967,6,82.393,0.93219,0.83268,1699.603,1.04853,1.60476,6.6335,0.99129,"European shares post 18-month closing high<br>Shares hit two-month high but fail to break out of range<br>UK budget update limits rise in gilts as Bunds rally<br>Oil, euro drop on ECB growth outlook for Europe<br>Downbeat ECB knocks wind out of euro bulls<br>Pound gains vs euro as ECB keeps rate cuts on table"
2012-12-07,1.29253,6,82.486,0.93427,0.83239,1703.783,1.04837,1.60347,6.67547,0.98824,"Stocks, dollar up modestly after strong jobs data<br>Sterling gains as euro zone weakness prevails<br>European shares end flat, telecom stocks fall<br>Gilts steady after euro zone worries trump U.S. data<br>FTSE buoyed by U.S. jobs data<br>Dollar climbs vs euro on U.S. jobs data; Fed eyed"
2012-12-10,1.29403,7,82.359,0.93346,0.83463,1712.633,1.04874,1.60739,6.69008,0.9862,"Sterling hits near three-week high vs euro on Italy concerns<br>Tui Travel set to replace Pennon in FTSE reshuffle<br>European shares edge higher, led by STMicro<br>FTSE rises to near nine month closing high<br>Gilts fall as stocks rise, lag ahead of auctions<br>U.S. stocks end up; politics rattle Italy markets<br>Euro survives Italy worry, Fed in focus"
2012-12-11,1.3005,4,82.513,0.93221,0.83922,1709.678,1.05274,1.61137,6.64548,0.98607,"FTSE inches up to highest close in nine months<br>Stocks, euro rise on German data; U.S. fiscal talks eyed<br>Dollar on defensive as market eyes Fed stimulus<br>Sterling falls vs. euro on better German economic sentiment"
2012-12-12,1.30737,7,83.259,0.92621,0.84353,1711.422,1.05537,1.61484,6.64768,0.9844,"Sterling hits six-week high on UK jobs data, Fed easing bets<br>Gilts fall in line with Bunds before Fed announcement<br>European shares extend rally on easing macro worries<br>Tui Travel replaces Pennon in FTSE rejig<br>FTSE closes at a nine-month high on Fed hopes<br>Euro rises after U.S. Fed says more bond buying in 2013<br>Stocks, euro climb after Fed; long bonds slump"
2012-12-13,1.30771,6,83.644,0.92352,0.84307,1696.913,1.05276,1.61114,6.67758,0.98478,"European shares retreat on 'fiscal cliff' worry<br>Sterling dips vs dollar after Fed, focus on fiscal cliff<br>Gilts track sharp fall in Treasuries ahead of U.S. bond sale<br>Fiscal cliff fears bring end to year's best FTSE rally<br>Yen on track for another sorry week as BOJ looms<br>Global shares, oil fall on fears of U.S. ""fiscal cliff"""
2012-12-14,1.31626,7,83.492,0.91725,0.84623,1695.463,1.05658,1.61722,6.675,0.9855,"China, U.S. factory data improves, global risks remain<br>Dollar skids broadly as U.S. data affirms easy Fed policy<br>Shares fall on U.S. fiscal worry; oil up on China<br>European shares steady as Akzo and Daimler rise<br>UK rating warning pushes pound to nine-day low versus euro<br>Stocks ease as weak oils counter firm miners<br>S&P warning, Chinese manufacturing data push gilts lower"
2012-12-17,1.31635,5,83.884,0.9175,0.84485,1697.903,1.055,1.6203,6.65437,0.9834,"Sterling hits 2-1/2 month high vs. dollar, outperforms euro<br>Hungary's forint drops versus euro, central bank eyed<br>Vodafone weakness weighs on FTSE<br>Shares advance on U.S. 'cliff' optimism; Japan vote hits yen<br>Yen steadies after plunge in wake of Japan election"
2012-12-18,1.32282,4,84.203,0.91299,0.84139,1671.033,1.0534,1.62518,6.60107,0.98561,"FTSE buoyed by fiscal cliff optimism<br>Shares rally to three-month high on hopes for U.S. budget deal<br>Euro outperforms majors, yen still pinned down<br>Euribor steady after Mersch plays down rate debate"
2012-12-19,1.32269,4,84.405,0.91323,0.83408,1667.013,1.04807,1.62464,6.5489,0.98865,"Sterling hits 7-1/2 month low versus euro, rises versus dollar<br>FTSE hits nine-month highs, nearing 6,000<br>World shares slip as fiscal talks sour<br>Yen choppy as BOJ decision looms; NZD hit by data"
2012-12-20,1.32439,7,84.376,0.91147,0.83375,1647.923,1.04823,1.62773,6.50417,0.98763,"Sterling near 7-1/2 month lows vs euro on soft UK data<br>FTSE 100 pauses near nine-month highs<br>Shares gain on hopes for ""cliff"" deal; gold tumbles<br>Yen still on the backfoot as year-end lull sets in<br>Euribor steady as ECB policymakers cool on rate cut<br>British investors hike exposure to stocks in December<br>Gilts rise as U.S. fiscal talks stall, UK retail sales slow"
2012-12-21,1.31867,4,84.242,0.91544,0.82263,1656.853,1.03948,1.61684,6.5494,0.99307,"Sterling falls against dollar, weakness likely to persist<br>FTSE weakens after U.S. fiscal talks stumble<br>Setback in U.S. fiscal talks rattles shares, euro<br>Disarray in U.S. budget talks sends greenback higher"
2012-12-24,1.31861,4,84.938,0.91558,0.82163,1658.053,1.03577,1.61224,6.54356,0.99278,"U.S. budget woes weigh on stocks, yen falls<br>Dollar edges higher as U.S. fiscal talks eyed; yen drops<br>Sterling holds steady, struggling UK outlook offers little cheer<br>FTSE creeps higher as banks, commodity stocks gain"
2012-12-25,1.31785,3,84.777,0.91568,0.82155,NA,1.03686,1.61215,6.54318,0.99152,"Yen on defensive on U.S. fiscal worry, helps Nikkei<br>Yen hits 20-month low over BOJ concerns, fiscal cliff buoys dollar<br>Sudan takes aim at currency traders as pound hits record low"
2012-12-26,1.3224,2,85.623,0.91319,0.81965,1659.113,1.03766,1.61361,6.50528,0.99415,"Retailers lead U.S. shares lower; yen hits 2-year low<br>Yen flirts with 2-year lows on new Japan govt expectations"
2012-12-27,1.32355,5,86.096,0.91314,0.82065,1663.803,1.03763,1.60967,6.50236,0.99508,"Shares close flat after U.S. budget comments trigger sell-off<br>Yen extends weakness; dollar slips as US fiscal talks eyed<br>U.S. stocks cut most losses; yen hits two-yr low<br>Euribor seesaws as policymakers dispel rate cut hopes<br>UK worries help push pound to 8-month low versus euro"
2012-12-28,1.3214,5,85.909,0.91337,0.81953,1655.553,1.03708,1.61625,6.51418,0.99675,"Euribor rates tick up as ECB rate cut hopes fade<br>Sterling off eight-month low versus euro, gains seen limited<br>FTSE falls on U.S. fiscal fears<br>Dollar edges higher on uncertainty about fiscal talks<br>Stocks drop, dollar up as 'cliff' deadline looms"
2012-12-31,1.31938,3,86.688,0.91481,0.82815,1674.983,1.03893,1.62465,6.49758,0.99166,"Equities rally as U.S. 'cliff' deal nears; oil up<br>FTSE drops on New Year's Eve<br>Dollar rises on 'fiscal cliff' uncertainty"
2013-01-01,1.31954,1,NA,0.91778,NA,NA,NA,1.62377,NA,0.99221,"Asia holds breath as U.S. fiscal talks go to the wire"
2013-01-02,1.31857,6,87.339,0.9178,0.83401,1686.59,1.0504,1.62546,6.48547,0.98492,"World shares hit highest since July 2011<br>Sterling rises after U.S. budget deal but UK worries linger<br>Egyptian pound hits new low amid doubts over economy<br>U.S. budget deal helps FTSE 100 bust through 6,000<br>Global stocks, commodities rise on U.S. fiscal deal<br>Dollar falls vs. high-yielding currencies; yen sinks"
2013-01-03,1.30484,6,87.233,0.92668,0.828,1663.673,1.0466,1.6106,6.52957,0.9877,"Sterling retreats against dollar, outperforms euro<br>FTSE hits fresh 17-month highs after U.S. data<br>U.S. bonds, world shares fall after Fed minutes<br>Yen drops vs. dollar; U.S. jobs data awaited<br>Latam currencies rally on U.S. ""cliff"" deal<br>Egypt pound's decline slows at fourth auction"
2013-01-04,1.30678,4,88.147,0.92453,0.83157,1655.463,1.04778,1.60678,6.531,0.98703,"Pound retreats after weak services PMI as dollar gains<br>FTSE sets highest closing level in nearly two years<br>Dollar scales nearly 2-1/2 year peak vs. yen; euro up<br>Wall Street hits five-year high on data; yen falls again"
2013-01-07,1.31157,6,87.788,0.92118,0.83703,1646.772,1.0503,1.61143,6.50022,0.98579,"Dollar falls versus yen, gains versus euro; markets await central bank meetings<br>FTSE post year's first fall as rally loses steam<br>GLOBAL MARKETS-U.S. stocks retreat from 5-year high; euro gains<br>Euro rises vs dollar ahead of ECB meeting, yen recovers<br>Dollar retreats from two-and-a-half year high vs yen<br>Sterling eases versus dollar, focus turns to BoE"
2013-01-08,1.30809,4,87.05,0.92405,0.83643,1658.983,1.05029,1.60549,6.5588,0.9866,"UK growth concerns knock shaky pound<br>Weak miners dent Britain's FTSE 100<br>Euro and dollar plunge against the yen; BOJ, ECB eyed<br>Global shares, dollar down ahead of earnings, bonds rise"
2013-01-09,1.30639,4,87.876,0.92521,0.83954,1657.556,1.05136,1.60214,6.56168,0.98753,"Yen drops vs dollar, euro on predictions of BoJ policy<br>Alcoa results lifts shares; dollar up vs yen<br>Sterling falls to near six-week low on speculation of BoE easing<br>FTSE 100 hits highest level since May 2008 on earnings optimism"
2013-01-10,1.32716,4,88.777,0.91409,0.84555,1674.999,1.05973,1.61674,6.48653,0.98311,"Sterling climbs after rate decision, lags euro<br>FTSE ends above 6,100 resistance level<br>World shares rise to 8-month high; euro rallies<br>Yen pummelled to 2 1/2-year low vs dollar on Abe's BOJ talk"
2013-01-11,1.33424,4,89.177,0.91346,0.83634,1662.513,1.05351,1.61323,6.46268,0.9847,"Sterling falls after UK data, hits 9-month low versus euro<br>Momentum begins to slow with FTSE 100 at 4-1/2 year highs<br>Euro soars to highest vs dollar since April on Draghi impact<br>Euro rallies, world stocks hold near 20-month highs"
2013-01-14,1.33789,4,89.472,0.92175,0.84323,1667.608,1.05671,1.60743,6.44077,0.98361,"Sterling falls to nine-and-a-half low versus euro, CPI in focus<br>Weak energy stocks drag FTSE off four-and-a-half year high<br>Shares dip from recent highs, euro gains<br>Dollar struggles vs euro, Swiss franc nurses losses"
2013-01-15,1.3305,4,88.794,0.93177,0.83962,1679.103,1.05647,1.60633,6.49817,0.9842,"Sterling briefly rises after UK CPI, then pares gains<br>FTSE tests support before edging higher<br>Shares rebound, bonds gain on U.S. debt concerns<br>Euro stung by Juncker's comment, yen holds firm"
2013-01-16,1.32888,5,88.381,0.93088,0.84096,1679.713,1.05715,1.60048,6.50143,0.9858,"Sterling falls to 7-week low versus dollar<br>Mining stocks weigh down FTSE<br>Global shares flat as financials offset growth concerns<br>Euro still looking for inspiration, yen firm<br>Sterling falls versus dollar on UK worries, Fitch warning"
2013-01-17,1.33736,4,89.863,0.93241,0.83615,1687.403,1.05452,1.5992,6.48927,0.98566,"Sterling falls to 8-week low versus dollar<br>FTSE rebounds, posts highest close since May 2008<br>Equities rally on U.S. data, yen weakens<br>Yen bears rampage; China data in focus"
2013-01-18,1.3318,4,90.084,0.934,0.83647,1684.03,1.05087,1.58638,6.51019,0.99162,"Yen slumps to 31-month low on expected BoJ action<br>Global shares, oil prices rebound on U.S. budget talk<br>Sterling falls to 8-week low versus dollar after weak UK data<br>FTSE scales new heights as mining stocks rise"
2013-01-21,1.33123,5,89.588,0.93227,0.83591,1689.147,1.05156,1.58272,6.52928,0.99275,"Sterling weak as economic worries grow before fourth quarter GDP data<br>European shares test two-year highs, yen volatile before BOJ<br>FTSE finishes at fresh four-and-a-half year peaks<br>ECB's Weidmann: pressure on central banks risks FX competition<br>Yen selloff fades before high-stakes BOJ decision"
2013-01-22,1.33215,4,88.703,0.92919,0.84059,1692.363,1.05651,1.58375,6.50797,0.99177,"BoJ to buy assets, S&P 500 sets new 5-year high<br>Yen squeezed higher, Aussie eyes inflation data<br>Sterling pinned to near 11-month low versus euro on UK outlook<br>FTSE pinned back at 4-1/2 year peak"
2013-01-23,1.33174,4,88.606,0.92923,0.84223,1685.593,1.05541,1.58449,6.51587,0.99914,"Bank of England minutes revive sterling after Cameron speech<br>FTSE hits 6,200 after Unilever earnings boost<br>Yen steady versus dollar, but downtrend seen intact<br>Equities climb on strong earnings, yen steadies"
2013-01-24,1.33766,3,90.317,0.92863,0.83774,1667.803,1.04509,1.57891,6.48898,1.00255,"Vodafone lifts FTSE in best start to year since 1989<br>Global stocks edge higher, data offsets Apple's plunge<br>Yen falls to 2-1/2-year low after Japan official's comment"
2013-01-25,1.34587,3,90.858,0.92625,0.83719,1658.523,1.04229,1.57998,6.45698,1.00567,"Euro gains as bank fears ease; yen continues slide vs dollar<br>Global shares, euro rise as economic outlook brightens<br>FTSE higher, edging towards 6,300"
2013-01-28,1.34554,5,90.847,0.92607,0.83376,1655.383,1.04169,1.56941,6.41758,1.00626,"Sterling falls to 5-month low versus dollar<br>British economic woes hit sterling as fundamentals in focus<br>FTSE trades above 6,300 for first time since May 2008<br>Dollar slides from two-and-a-half-year peak versus yen; euro slips<br>U.S. economic optimism drives bonds lower, oil up"
2013-01-29,1.34913,5,90.714,0.92118,0.83936,1663.312,1.04748,1.57621,6.36998,1.00078,"Miners help FTSE finish at four-and-a-half year highs<br>Stocks rally, euro gains; Fed meeting begins<br>Euro bulls battle to take option barriers at $1.3500<br>Under-pressure sterling gains respite, but outlook gloomy<br>DMO sells 4 billion sterling of 2044 gilt at yield of 3.4185 percent"
2013-01-30,1.35667,6,91.089,0.91081,0.83588,1676.685,1.04164,1.57987,6.34637,1.00117,"Turkish lira firms; UK court decision on Turkcell eyed<br>Sterling slides to near 14-month low against buoyant euro<br>Steady European dividend payers set to find favour<br>FTSE dented by U.S. GDP disappointment<br>Fed leaves stimulus in place; euro and gold up<br>U.S. dollar at 14-month low versus euro as Fed policy unchanged"
2013-01-31,1.35776,5,91.709,0.9099,0.83859,1663.563,1.04233,1.58557,6.36101,0.99706,"AB Inbev, Shell drag European equities lower<br>Downbeat earnings from Shell floor FTSE<br>Stocks fall; euro gains; U.S. jobs data ahead<br>Downtrodden yen sees no relief; China data in focus<br>Sterling recovers, remains vulnerable to UK concerns"
2013-02-01,1.36391,4,92.826,0.90804,0.84515,1667.183,1.0405,1.5691,6.30585,0.99643,"Sterling falls before PMI data, looks vulnerable<br>FTSE starts February with biggest daily gain in a month<br>Euro broadly stronger, U.S. dollar up on yen after jobs data<br>Global stocks climb on factory, U.S. jobs data; euro jumps, yen slumps"
